Year,Artist,Title,Category,Award
1984,Claudia/Big Hand/Casino,Fools never learn,Country & Western,Nei
1984,Johannes Kleppevik,North Atlantic Ocean,Country & Western,Nei
1984,Agnes Buen Garnås,Draumekvedet,Folkemusikk/Gammaldans,Ja
1984,Sven Nyhus,Bergrosa,Folkemusikk/Gammaldans,Nei
1984,Vågå Spelmannslag,Bågådrag,Folkemusikk/Gammaldans,Nei
1984,AHA!!,Keep nose in front,Årets Jazz-Plate,Nei
1984,Bjarne Nerem,This is always,Årets Jazz-Plate,Nei
1984,Laila Dalseth,Daydreams,Årets Jazz-Plate,Ja
1984,Geir Henning Braaten,Norwegian Pianorama,Klassisk Musikk/Samtidsmusikk,Nei
1984,Isaac Shuldman/Robert Levin,Fiolin-sonater,Klassisk Musikk/Samtidsmusikk,Nei
1984,Oslo Filharmoniske Orkester,Tchaikovsky 5. symfoni,Klassisk Musikk/Samtidsmusikk,Ja
1984,Jon Eberson/Sidsel Endresen (Opphavsmann),City Visions,Produsent/Opphavsmann/Arrangør,Ja
1984,Øystein Sunde (Opphavsmann),I husbukkens tegn,Produsent/Opphavsmann/Arrangør,Nei
1984,Åge Aleksandersen (Opphavsmann),Levva livet!,Produsent/Opphavsmann/Arrangør,Nei
1984,Beranek,Trigger,Årets Pop-Plate,Nei
1984,Jan Teigen/Anita Skorgan,Cheek to cheek,Årets Pop-Plate,Nei
1984,Lava,Fire,Årets Pop-Plate,Ja
1984,Blind Date,Dangers of love,Årets Rock-Plate,Nei
1984,Can Can,En lek i forhold,Årets Rock-Plate,Ja
1984,Åge Aleksandersen og Sambandet,Levva livet,Årets Rock-Plate,Nei
1984,Hege Tunaal,Epitafios,Årets Viseplate,Nei
1984,Kine Hellebust/Anders Rogg,Fra innsida,Årets Viseplate,Nei
1984,Tove Karoline Knutsen,Veintetid,Årets Viseplate,Ja
1984,Balkansemblet,Balkan samlet,Åpen Klasse,Ja
1984,Ketil Bjørnstad,Mine dager i Paris,Åpen Klasse,Nei
1984,Ole Paus,Grensevakt,Åpen Klasse,Nei
1984,Dollie de Luxe,Dollie de Luxe,Årets Artist,Nei
1984,Kine Hellebust/Anders Rogg,Fra innsida,Årets Artist,Nei
1984,Åge Aleksandersen,Levva livet!,Årets Artist,Ja
1983,Anne Cath. Vestly,Ole Alexander Filibombombom,Årets Barneplate,Nei
1983,Knutsen & Ludvigsen,Juba Juba,Årets Barneplate,Ja
1983,Trygve Hoff,Trollfjell langs leia,Årets Barneplate,Nei
1983,Geirr Lystrup & Godtfolk,Ha ti dæ!,Årets Folkemusikk/GammaldansPlate,Nei
1983,Sondre Bratland,Den blå gleda,Årets Folkemusikk/GammaldansPlate,Nei
1983,Tone Hulbækmo,Kåmmå no . . .,Årets Folkemusikk/GammaldansPlate,Ja
1983,Jan Teigen,,Bransjens Hederspris,Ja
1983,Brunborg/Molvær/Balke/Andersen/Christensen,Masqualero,Årets Jazz-Plate,Ja
1983,Magni Wentzel,Sofies plass,Årets Jazz-Plate,Nei
1983,Øystein Sevåg/Lakki Patey,Windflowers,Årets Jazz-Plate,Nei
1983,Frantisek Veselka/ Milena Dratvová,"Valen, Kvandal, Mortensen",Årets Klassisk/Seriøse Plate,Nei
1983,Grex Vocalis,Renessanse for kor,Årets Klassisk/Seriøse Plate,Ja
1983,Ungdomssymfonikerne,Nødvendigheten av å skape,Årets Klassisk/Seriøse Plate,Nei
1983,Bent Patey (Opphavsmann),Ocean Front Walk,Produsent/Opphavsmann/Arrangør,Nei
1983,Eirik Wangberg (Produsent),Always,Produsent/Opphavsmann/Arrangør,Ja
1983,Jan Erik Kongshaug (Produsent),Just For You,Produsent/Opphavsmann/Arrangør,Nei
1983,The Monroes,Sunday People,Årets Pop-Plate,Ja
1983,Trond Granlund,Driftin',Årets Pop-Plate,Nei
1983,Vazelina Bilopphøggers,På tur,Årets Pop-Plate,Nei
1983,Beranek,X-ray,Årets Rock-Plate,Ja
1983,Blind Date,Don't talk,Årets Rock-Plate,Nei
1983,DePress,On the other side,Årets Rock-Plate,Nei
1983,Lars Klevstrand/Hege Tunaal med Ålesund Kammerensemble,Kirans viser,Årets Viseplate,Ja
1983,Ryfylke Visegruppe,Forlis,Årets Viseplate,Nei
1983,Vestlandsfanden,Lystig lag,Årets Viseplate,Nei
1983,Bjørn Eidsvåg,Passe gal,Åpen Klasse,Nei
1983,Steinar Ofsdal,Hat trick,Åpen Klasse,Ja
1983,Tramteatret,Det går alltid et korstog,Åpen Klasse,Nei
1983,Alex,Always,Årets Artist,Nei
1983,Pål Thowsen,Sympathy,Årets Artist,Nei
1983,The Monroes,Sunday People,Årets Artist,Ja
1982,Kjersti Knudsen,Putte og vennene hans,Årets Barneplate,Nei
1982,Thorbjørn Egner,De beste Egner-viser,Årets Barneplate,Ja
1982,Tramteateret,B-by-livet går sin gang,Årets Barneplate,Nei
1982,Slinkombas,…og bas igjen,Årets Folkemusikk,Nei
1982,Sondre Bratland,Pilegrimens sangbok,Årets Folkemusikk,Ja
1982,Ånon Egeland/Per Midtstigen,Norske strøk,Årets Folkemusikk,Nei
1982,Åge Aleksandersen,,Juryens Hederspris,Ja
1982,Jan Erik Kongshaug,(Studiotekniker),Diplom,Ja
1982,Cutting Edge,Cutting edge,Årets Jazz,Nei
1982,Knut Riisnæs Quartet,Flukt,Årets Jazz,Ja
1982,Radka Toneff/Steve Dobrogosz,Fairytails,Årets Jazz,Nei
1982,Eva Knardahl,Norwegian Music for the Piano,Årets Seriøse Plate,Ja
1982,Filharmoniske,"Finn Mortensen, symfoni, Op. 5",Årets Seriøse Plate,Nei
1982,Oslo Trio,Shostatovich,Årets Seriøse Plate,Nei
1982,Dollie,Rampelys,Årets Pop,Nei
1982,Drama,Breaking away,Årets Pop,Nei
1982,Olav Stedje,Tredje Stedje,Årets Pop,Ja
1982,Erik Hillestad,(Produsent),Plateprodusentprisen,Ja
1982,Lava,Prime Time,Årets Rock,Nei
1982,Program 82,Pictures,Årets Rock,Nei
1982,Stavangerensemblet,På bommen,Årets Rock,Ja
1982,Jan Eggum,Alarmen går,Årets Vise,Nei
1982,Lillebjørn Nilsen,Orginal Nilsen,Årets Vise,Ja
1982,Ole Paus,Noen der oppe,Årets Vise,Nei
1982,Diverse artister,Dans med oss gud,Åpen Klasse,Nei
1982,Gisle Straume,Arne Garborg i alvor og skjemt,Åpen Klasse,Nei
1982,Oppsal Skoles Pikekor,Oppsal Skoles Pikekor,Åpen Klasse,Ja
1981,Knut Lystad/Marianne Mørk,Mokke og høst,Barn,Nei
1981,Trond Viggo Torgersen & George Keller,Det by'ner nå!,Barn,Ja
1981,Vidar Sandbeck,Påsans viser,Barn,Nei
1981,Heimdal Spellemannslag,Trønderslåtter,Folkemusikk,Nei
1981,Hørkelgaddan,Tøffelmusikk,Folkemusikk,Ja
1981,Kirsten Bråten Berg,Kirsten Bråten Berg,Folkemusikk,Nei
1981,Henning Sommerro,Litt ta me,Spesialpris/Juryens Hederspris,Ja
1981,Terje Rypdal,,Sølvharpen/10-års jubileumspris,Ja
1981,Svein Dag Hauge,Pleasant Surprise,Hedersdiplom,Ja
1981,Bjørn Krokfoss,Old News,Jazz,Nei
1981,Thorgeir Stubø,Notice,Jazz,Ja
1981,Ytre Suløens Jazz-ensemble,Kvite som negrar,Jazz,Nei
1981,Bjørn Christiansen,Starfighter,Jazz-Rock,Nei
1981,Pål Thowsen,Carnivals,Jazz-Rock,Nei
1981,Sidsel Endresen/Jon Eberson Group,Jive Talking,Jazz-Rock,Ja
1981,Egil Hovland/Tor Stokke,Job,Klassisk,Nei
1981,Magne Elvestrand,Ludvig Mathias Lindemann,Klassisk,Nei
1981,Oslo Filharmoniske Orkester/Mariss Jansons,for 3 plater med Grieg,Klassisk,Ja
1981,Jannicke,Min stil,Pop,Nei
1981,Olav Stedje,Ta meg med,Pop,Nei
1981,Trond Granlund,Pleasant Surprise,Pop,Ja
1981,De Press,Block to Block,Rock,Ja
1981,Gjennomslag,Klare linjer,Rock,Nei
1981,Nøkken,Om det ikke går buss,Rock,Nei
1981,Halvdan Sivertsen,Liv laga,Viser,Ja
1981,Lars Klevstrand,Frie hender,Viser,Nei
1981,Øystein Sunde,Barkebille boogie,Viser,Nei
1981,Bjørn Eidsvåg,Live in NY York,Åpen Klasse,Nei
1981,Geirr Lystrup,Songen om kjærligheta,Åpen Klasse,Ja
1981,Sigmund Groven,Musikken inni oss,Åpen Klasse,Nei
1980,Inger Hagerup,Barnas viser og vers,Barn,Nei
1980,Rolf Just Nilsen,"Asbjørnsen og Moe's eventyrserie, 1 & 2",Barn,Ja
1980,Skuespillere og musikere ved Trøndelag teater,Prins Umulius,Barn,Nei
1980,Familien Kjøk,Folkemusikk i Ottadalstradisjon,Gammaldans/Folkemusikk,Nei
1980,Land Spellemannslag,Gammaldans og springdans fra Land,Gammaldans/Folkemusikk,Ja
1980,Nordkappkvintetten,Det swinger på Nordkapp,Gammaldans/Folkemusikk,Nei
1980,Kari Diesen,,Juryens Hederspris,Ja
1980,Pete Knutsen / Bruno Oldani,,Hedersdiplom,Ja
1980,Frode Thingnæs Quintet,Direct to dish,Jazz,Ja
1980,Kapstad / Johansen Quartet,Friends,Jazz,Nei
1980,Per Borthen Swing Department Ltd og Karin Krog,Swingin' arrival,Jazz,Nei
1980,Arve Tellefsen,Serenade,Seriøse plater,Ja
1980,Brynjar Hoff,Oboe,Seriøse plater,Nei
1980,Den norske Blåsekvintett,Nielsen / Fernstrøm / Bilbao-komposisjoner,Seriøse plater,Nei
1980,Dollie,Første akt,Pop,Ja
1980,The Kids,Norske jenter,Pop,Nei
1980,Trond Granlund,Eloise,Pop,Nei
1980,Unit Five,Ængel med skit på vingan,Rock,Nei
1980,Veslefrikk,1980,Rock,Nei
1980,Åge Aleksandersen,Ramp,Rock,Ja
1980,Lumbago,Alt og litt ekstra,Ny Rock,Nei
1980,Stavangerensemblet,Ta ein kjangs,Ny Rock,Nei
1980,The Aller Værste,Materialtretthet,Ny Rock,Ja
1980,Ballade,Ekstranummer,Viser,Ja
1980,Kari Bremnes / Ola Bremnes,Folk i husan,Viser,Nei
1980,Tove Knutsen,Blå kveill,Viser,Nei
1980,Barnesangleik,Og vil du være kjæresten min,Åpen Klasse,Nei
1980,Contemporary Music From Norway,Diverse plater,Åpen Klasse,Ja
1980,H. M. Kongens Gardens Musikkorps,Hand across the sea,Åpen Klasse,Nei
1979,Bjørgum / Berg / Kvifte / Stubsteid,Slinkombas,Gammeldans/folkemusikk,Ja
1979,Jens A. Myro / Thorleif Stave,Springar og laus frå Hallingdal,Gammeldans/folkemusikk,Nei
1979,Ragnvald Weddegjerdet,Knallperler fra gammeldansen,Gammeldans/folkemusikk,Nei
1979,Reidar Thommessen,Garden of memories,Juryens hederspris,Ja
1979,Pete Knutsen,,Spesialpris,Ja
1979,Bjørn Christiansen,B.C.,Jazz-rock plate,Nei
1979,Lotus,Lotus,Jazz-rock plate,Nei
1979,Pål Thowsen,Surprise,Jazz-rock plate,Ja
1979,Bjørn Alterhaug,Moments,Jazzplate,Ja
1979,Jon Eberson / Knut Værnes,Anatomy of the guitar,Jazzplate,Nei
1979,Radka Toneff,It don't come easy,Jazzplate,Nei
1979,Brynjar Hoff,"Schuman, Britten, Reizenztein og T. Madsen-komposisjoner",Seriøse plate,Nei
1979,Einar Steen-Nøkleberg,"Fongaard, Hagerup Bull og Sæverud-komposisjoner",Seriøse plate,Nei
1979,Oslo trio,Felix Mendelsohn og Frank Martin-komposisjoner,Seriøse plate,Ja
1979,Anita Skorgan,Ingen vei tilbake,Pop-Plate,Ja
1979,Jørn Flugs,Hard times,Pop-Plate,Nei
1979,Åge Aleksandersen,French only,Pop-Plate,Nei
1979,Geirr Lystrup,I menneskenes land,Viseplate,Nei
1979,Jan Eggum,En sang fra vest,Viseplate,Ja
1979,Lillebjørn Nilsen,Oslo 3,Viseplate,Nei
1979,Jon Eikemo,Leser Jacob Sande,Åpen Klasse,Ja
1979,Liv Ullmann / Egil Monn-Iversen,Fra Profeten,Åpen Klasse,Nei
1979,Ragnar Vigdal,Tonereise til ei gamal samtid,Åpen Klasse,Nei
1979,Bergen Domkantoni,Folketoner i glass og ramme,Kor-plate,Ja
1979,Det norske Kammerkor,Dalilas Barbershop,Kor-plate,Nei
1979,Skruk,Smykker fra bedehuset,Kor-plate,Nei
1979,August Mauritzen,Jeg har mitt hjerte i Oslo,Scenemusikk-plate,Nei
1979,Det Norske Teater,Så lenge skuta kan gå,Scenemusikk-plate,Ja
1979,Tone Ringen,Heks,Scenemusikk-plate,Nei
1978,Hans W. Brimi,Lomsbrua,Folkemusikk/Gammeldans,Nei
1978,Knut Buen,Telemarksvingom,Folkemusikk/Gammeldans,Nei
1978,Sven Nyhus,Dovregubben danser,Folkemusikk/Gammeldans,Ja
1978,Erik Bye,,Juryens Hederspris,Ja
1978,Jan Garbarek,,Årets spesialpris,Ja
1978,Appaloosa Mainstream Ensemble,Live at down town,Jazzplate,Nei
1978,Christiania jazzband,Saturday night function,Jazzplate,Nei
1978,Laila Dalseth,Glad there is you,Jazzplate,Ja
1978,Harry Kvebæk,Sacred music for trumpet and organ,Klassiske plate,Nei
1978,Knut Nystedt,Contemporary music from Norway,Klassiske plate,Ja
1978,Ørnulf Boye Hansen,"Johan Svendsen, romanser for fiolin og orkester",Klassiske plate,Nei
1978,Anita Skorgan,Anita Skorgan,Kvinnelig Vokalist,Nei
1978,Grethe Kausland,A taste of…,Kvinnelig Vokalist,Ja
1978,Ingrid Elisabeth,Ingrid Elisabeth,Kvinnelig Vokalist,Nei
1978,Erling Bonde,Tilslørte bondepiker,Mannlig Vokalist,Nei
1978,Jahn Teigen,This year's looser,Mannlig Vokalist,Ja
1978,Jan Høiland,Kjære sjømann,Mannlig Vokalist,Nei
1978,Lars Klevstrand / Guttorm Guttormsen kvintett,Høysang,Viseplate,Nei
1978,Stanley Jacobsen,Tiljer og tusenfryd,Viseplate,Nei
1978,Vårsøg,Sola e komma,Viseplate,Ja
1978,Frode Thingsnæs,Night sounds,Instrumental plate,Nei
1978,Rolf Andresen,Forsvaret spiller (Militært 80 manns janitsjarkorps),Instrumental plate,Ja
1978,Steinar Ofsdal,Fløytesprell,Instrumental plate,Nei
1978,Harald Heide Steen jr,Harald Heide Steen jr.,Verbal plate,Ja
1978,Lars Mjøen / Helge Lystad,Rent vanvidd (fra Bedre sent enn aldri),Verbal plate,Nei
1978,Ragnar Dyresen,Prøysen på prosa,Verbal plate,Nei
1977,Inn til vegge,Inn til vegge - Sangleker i Bergen,Barneplate,Nei
1977,Klabb og Babb,Klar til avgang i spor 2,Barneplate,Nei
1977,Thorbjørn Egner,Folk og røvere i Kardemomme by,Barneplate,Ja
1977,Torleif Bolstad,Feletona oppunde' Bitihødd'n,Gammeldans/folkemusikk,Nei
1977,Østerdalsringen spelemannslag,Pols,Gammeldans/folkemusikk,Nei
1977,Ånon Egeland / Per Midtstigen,I heitaste slåtten,Gammeldans/folkemusikk,Ja
1977,Toralf Tollefsen,,Hederspris,Ja
1977,Graff / Hovendsjø / Eberson / Christensen,Blow out,Jazzplate,Nei
1977,Per Husby septett,Peacemaker,Jazzplate,Nei
1977,Pål Thowsen / Jon Christensen,No time for time,Jazzplate,Ja
1977,Grex Vocalis-koret,Grex Vocalis,Klassiske plate,Ja
1977,Kjell Bækkelund / Robert Levin,Grieg-komposisjoner,Klassiske plate,Nei
1977,Magne Elvestrand m. Fl.,Barokkmusikk i Norge,Klassiske plate,Nei
1977,Jan Eggum,"Heksedans (Egne tekster, musikk o.a.)",Opphavsmannspris,Ja
1977,Pete Knutsen,Inger Lise Rypdal / Birgitte Grimstad-plater,Opphavsmannspris,Nei
1977,Terje Rypdal,Karl Fredrik Prytz / Pål Thowsen / Jon Christensen-plater,Opphavsmannspris,Nei
1977,Alex,Handle With Care,Pop-Plate,Ja
1977,Ruphus,Inner voice,Pop-Plate,Nei
1977,Åge Aleksandersen,Åge Aleksandersen med Sambandet,Pop-Plate,Nei
1977,Kirsti Sparboe,Serenade,Årets vokalist,Nei
1977,Per Granberg,I can't stop loving you,Årets vokalist,Nei
1977,Radka Toneff,Winter poem,Årets vokalist,Ja
1977,Alf Cranner,Vindkast,Viseplate,Ja
1977,Lars Klevstrand,Riv ned gjerdene,Viseplate,Nei
1977,Nord-Norsk visegruppe,Rav og rekling,Viseplate,Nei
1977,Arve Tellefsen,Sindings fiolinkonsert og Du milde Mosart,Åpen Klasse,Ja
1977,Kjetil Bjørnstad / Sigmund Groven,Musikk for en lang natt,Åpen Klasse,Nei
1977,Ole Paus,Pausposten 1 og 2,Åpen Klasse,Nei
1976,Geir og Vibeke,Lek i stua,Barneplate,Nei
1976,Helge Keilen og Ove Thue,Bakeren og feieren,Barneplate,Nei
1976,Visvas,Maleri av visvas,Barneplate,Ja
1976,Match med Wenche Hallan,Match,Dansepopplate,Ja
1976,New Jordal Swingers,Get it on,Dansepopplate,Nei
1976,The Norwegian Big Band,"Day in, night out",Dansepopplate,Nei
1976,Arnstein Johansens orkester,I ring og feide sving,Gammeldansplate,Nei
1976,Sigmund Dehli og Frank Andersen,Gammaldans-idyll,Gammeldansplate,Nei
1976,Toradertrioen fra Hallingdal,Takk for sist!,Gammeldansplate,Ja
1976,Robert Levin,,Juryens Hederspris,Ja
1976,Bjarne Nerem,Everything happens to me,Jazzplate,Ja
1976,Moose Loose,Transition,Jazzplate,Nei
1976,Per Borthen Swing department Ltd.,Swingin' departure,Jazzplate,Nei
1976,Einar Steen-Nøkleberg,Norsk barokk og galanterier,Seriøse plate,Ja
1976,Klaus Egge,Symphoni no. 1. Opus 17,Seriøse plate,Nei
1976,The Norwegian Chamber Solists,"Play chamber music for winds, 2 plater (Glinka/Naufman/Reinecke/Vivaldi)",Seriøse plate,Nei
1976,Ellen Nikolaysen,Kom,Vokalist,Nei
1976,Kirsti og Benny Borg,Kirsti og Benny,Vokalist,Nei
1976,Wenche Myhre,Wenche,Vokalist,Ja
1976,Arbeidslaget hass K. Vømmølbakken,Grovarbeid,Pop-/Rockplate,Ja
1976,Ruphus,Let your light shine,Pop-/Rockplate,Nei
1976,Åge Aleksandersen med Sambandet,"Mot i brystet, mord i blikket, bomben und granaten",Pop-/Rockplate,Nei
1976,Geirr Lystrup,Ut av din draum,Viseplate,Nei
1976,Jan Eggum,Trubadur,Viseplate,Nei
1976,Ole Paus,I anstendighetens navn,Viseplate,Ja
1976,Den norske studentsangforening / m.fl.,Øl er i alle fall øl,Åpen Klasse,Nei
1976,Morten Gunnar Larsen,Classic rags and stomps,Åpen Klasse,Ja
1976,Tanabreddens ungdom,Ved Tanabredden,Åpen Klasse,Nei
1975,Kjersti Døvigen og Helge Reiss,Det blå folket,Barneplate,Nei
1975,Thorbjørn Egner,Ole Brumm og vennene hans,Barneplate,Ja
1975,Øivind Blunck og Sverre A. Ousdal,Hei! - Klabb og Babb,Barneplate,Nei
1975,Arnstein Johansens kvartett og Sverre Cornelius Lund,Spell og dans,Gammeldansplate,Nei
1975,Oddvar Fingarsen / Thorleif Stave og Ola Rygg,Toradertrioen frå Hallingdal,Gammeldansplate,Nei
1975,Sture Rogne og Ragnar Danielsens ensemble,Det glade Aalesund - Per Bolstad 1875-1975,Gammeldansplate,Ja
1975,Otto Nilsen,,Juryens hederspris,Ja
1975,Laila Dalseth,Just friends,Jazzplate,Ja
1975,Royal Garden Jazzband,Royal Garden Jazzband,Jazzplate,Nei
1975,Østerdalsmusikk,Østerdalsmusikk,Jazzplate,Nei
1975,Den Norske Blåsekvintett,Contemporary music from Norway,Seriøse instrumentalplate,Nei
1975,Kjell Bækkelund,Villarkorn,Seriøse instrumentalplate,Ja
1975,Musikkselskabet Harmoniens Orkester,Johan Svensen - Norske Rapsodier,Seriøse instrumentalplate,Nei
1975,Hallgerd Benum Dahl,Halfdan Kjerulf - romanser,Seriøse vokalist,Ja
1975,Kari Frisell,Agathe Backer Grøndahl - romanser,Seriøse vokalist,Nei
1975,Olav Eriksen,Halfdan Kjerulf - romanser,Seriøse vokalist,Nei
1975,Anne Lise Gjøstøl,Anne Lise Gjøstøl,Vokalist,Ja
1975,Gro Anita Schønn,Ikke gråt om det er vinter og snør,Vokalist,Nei
1975,Stein Ingebrigtsen,Stein,Vokalist,Nei
1975,Folque,Kjempene på Dovrefjell,Pop/Rockplate,Nei
1975,Hot Socks,Hot socks,Pop/Rockplate,Nei
1975,Prudence,Takk de dokk,Pop/Rockplate,Ja
1975,Hege Tunaal,Roser og tistler,Viseplate,Nei
1975,Jon Arne Corell,Enda en vår - tilby en sang,Viseplate,Nei
1975,Stein Ove Berg,Visa di,Viseplate,Ja
1975,Familien Buen,Familien Buen med folkemusikk fra Jondalen og Tuddal,Åpen Klasse,Nei
1975,Flåklypa Grand Prix,Flåklypa Grand Prix,Åpen Klasse,Nei
1975,Per Aabel,H.C. Andersens eventyr,Åpen Klasse,Ja
1974,Lillebjørn med venner,og Fia hadde sko,Barneplate,Nei
1974,Margrethe Munthe's barnevise,Kjære kom og dans med meg,Barneplate,Nei
1974,Rigmor Lange / Sven Lange,Colargol,Barneplate,Ja
1974,Asbjørn Bjørkens kvartett,Dans i dalom,Gammeldansplate,Nei
1974,Steinar Botten,Carl Jularbo's beste,Gammeldansplate,Nei
1974,Sven Nyhus kvartett og sekstett,Sven Nyhus kvartett og sekstett,Gammeldansplate,Ja
1974,Nora Brockstedt,,Juryens hederspris,Ja
1974,Christiania jazzband,The world is waiting,Jazzplate,Nei
1974,Stokstad/Jensen trad. Band,Mer glajazz,Jazzplate,Ja
1974,Ytre Suløens Jazzensemble,Ytre Suløens Jazzensemble,Jazzplate,Nei
1974,Arve Tellefsen,Fartein Valens fiolinkonsert,Seriøse plate,Nei
1974,Musikkselskabet Harmoniens Orkester dir. Karsten Andersen,Klassisk norsk musikk og nyere norsk musikk,Seriøse plate,Nei
1974,Valenkoret dir. Sverre Valen,Fjell-Noreg,Seriøse plate,Ja
1974,Karin Krog,Gershwin,Kvinnelig Artist,Ja
1974,Kirsti Sparboe,Kirsti Sparboe,Kvinnelig Artist,Nei
1974,Laila Dalseth,,Kvinnelig Artist,Nei
1974,Benny Borg,Mine låter på min måte,Mannlige Artist,Nei
1974,Odd Børretzen,Odd Børretzen,Mannlige Artist,Ja
1974,Stein Ingebrigtsen,Tilbake til naturen,Mannlige Artist,Nei
1974,Folque,Folque,Gruppe,Nei
1974,Prudence,No 3,Gruppe,Nei
1974,Stiftelsen,Kva hjelp det å syngje,Gruppe,Ja
1974,Alf Cranner,Trykt i år,Viseplate,Ja
1974,Lars Klevstrand,Twostep og blå ballader,Viseplate,Nei
1974,Stein Ove Berg,Kommer nå,Viseplate,Nei
1974,Frode Thingnæs,Feelin alright,Instrumentalplate,Nei
1974,Ketil Bjørnstad,Berget det blå,Instrumentalplate,Ja
1974,Øystein Sunde,Klå,Instrumentalplate,Nei
1973,Bjørn Rønningen,Kom så synger vi litt,Årets Barneplate,Nei
1973,Diverse artister,Tintin på den svarte øya,Årets Barneplate,Nei
1973,Dizzie Tunes,"Den aller siste ra-ta-ta-ta-ta / Hei-hå, hei-hå",Årets Barneplate,Ja
1973,Geir Egil Larsen,Kårkall'n,Gammeldans og Folkemusikk,Nei
1973,Oddvar Nygaards Kvartett,På seniorball,Gammeldans og Folkemusikk,Ja
1973,Sven Nyhus Kvartett,Med hopp og hiv,Gammeldans og Folkemusikk,Nei
1973,Sigbjørn Bernhoft Osa,,"Spesialpris, Juryens hederspris",Ja
1973,Christiania Jazzband,Christiania Jazzband,Årets Jazz-plate,Ja
1973,Ketil Bjørnstad,Åpning,Årets Jazz-plate,Nei
1973,Stokstad/Jensen trad. band / Laila Dalseth,Gla' jazz,Årets Jazz-plate,Nei
1973,Det Norske Solistkor / dir. Knut Nystedt,"Verk av Grieg, Nystedt, Kodaly, Purcell, Stanford, Poulenc",Årets Seriøse Plate,Nei
1973,Per Øien / Eva Knardahl,,Årets Seriøse Plate,Nei
1973,Torkil Bye / Brynjar Hoff,En musikalsk hilsen i anledning lanseringen av det nye storverket Cappelens musikkleksikon,Årets Seriøse Plate,Ja
1973,Ellen Nikolaysen,Freckles,Årets Kvinnelige Pop-artist,Nei
1973,Inger Lise Rypdal,Fra 4 til 70,Årets Kvinnelige Pop-artist,Ja
1973,Åse Kleveland,Vær velkommen,Årets Kvinnelige Pop-artist,Nei
1973,Benny Borg,Benny Borgs beste,Årets Mannlige Pop-artist,Ja
1973,Jan Høiland,En bit av mig själv,Årets Mannlige Pop-artist,Nei
1973,Stein Ingebrigtsen,Bare Stein,Årets Mannlige Pop-artist,Nei
1973,Jensine Olsens Plastikk Band,Tilslag,Årets Gruppe,Nei
1973,Popol Vuh,Quiché maya,Årets Gruppe,Nei
1973,Saft,"Stev, sull, rock og rull",Årets Gruppe,Ja
1973,Lillebjørn Nilsen,Portrett,Årets Viseplate,Ja
1973,Ole Paus,Blues for Pyttsan Jespersens pårørende,Årets Viseplate,Nei
1973,Rudolf Nilsens dikt pres.av flere,På stengrunn,Årets Viseplate,Nei
1973,Arthur Arntsen,Han Oluf,Årets Verbal-plate,Nei
1973,Bjørn Sand og Totto Osvold,Stutum Speking,Årets Verbal-plate,Ja
1973,Rolv Wesenlund,"Blodgiveren, Marve Fleksnes",Årets Verbal-plate,Nei
1972,Knutsen & Ludvigsen,Brunost no igjæn?,Årets Barneplate,Ja
1972,Mona og Sidsel Levin,Stian med sekken reiser ut igjen,Årets Barneplate,Nei
1972,Sigurd Jansen,,Årets arrangør,Ja
1972,Jens Book-Jenssen,,Spesialpris,Ja
1972,Bør Børson Jr. v/Egil Monn-Iversen / Sølvi Wang / Brit Langlie og Rolf Wesenlund,,Juryens hederspris,Ja
1972,Filharmonisk Selskaps Orkester m/Miltiades Caridis,Verker av Fartein Valen,Årets Seriøse plate,Ja
1972,Eva Knardahl,,Årets Seriøse plate,Nei
1972,Kjell Bækkelund,,Årets Seriøse plate,Nei
1972,Robert Riefling,,Årets Seriøse plate,Nei
1972,Grethe Kausland,Toppopp 1,Årets Kvinnelige Artist,Nei
1972,Hege Tunaal,"Olje, brød og vin",Årets Kvinnelige Artist,Nei
1972,Kirsti Sparboe,Dager med deg,Årets Kvinnelige Artist,Ja
1972,Erik Bye,Jeg vet en vind,Årets Mannlige Artist,Ja
1972,Geirr Lystrup,Ti på taket og måltrostblues,Årets Mannlige Artist,Nei
1972,Lars Klevstrand,Til dere,Årets Mannlige Artist,Nei
1972,Popol Vuh,Popol Vuh,Årets Gruppe,Ja
1972,Christiania Fusel & Blaagress,Som varmt hvetebrød i tørt gress,Årets Gruppe,Nei
